,gender_word,verb,relation,gender
3071,她,皱,nsubj,female
3072,她们,表演,nn,female
3073,他,写,nsubj,male
3074,他,笑话,nn,male
3075,他,是,top,male
3076,他们,恋情,assmod,male
3077,他,女伴,assmod,male
3078,他,女伴,assmod,male
3079,他,补强,dobj,male
3080,她们,替,pobj,female
3081,男友,有,dobj,male
3082,她,带,nsubj,female
3083,妈妈,性子,assmod,female
3084,他们,批评,dobj,male
3085,她,对待,nsubj,female
3086,她,婴儿,assmod,female
3087,他,让,nsubj,male
3088,他,是,nsubj,male
3089,他们,问,nsubj,male
3090,爷爷,回来,nsubj,male
3091,阿姨,搬到,nsubj,female
3092,爷爷,住,nsubj,male
3093,男孩,叫道,nsubj,male
3094,他,礼物,nn,male
3095,她,飞,nsubj,female
3096,她,漂亮,nsubj,female
3097,她,是,top,female
3098,女孩,是,attr,female
3099,他,大,nsubj,male
3100,他,怪,dobj,male
3101,他,比,pobj,male
3102,女友,想,dobj,female
3103,爸爸,过程,assmod,male
3104,他,叫,dobj,male
3105,她,和,pobj,female
3106,他,想,nsubj,male
3107,他,引申,nsubj,male
3108,他,画满,nsubj,male
3109,她,让,nsubj,female
3110,他,配乐,nn,male
3111,她,由,dobj,female
3112,她,是,top,female
3113,她,严,nsubj,female
3114,她,写,nsubj,female
3115,她,如,nsubj,female
3116,他,事件,assmod,male
3117,他,说,nsubj,male
3118,她们,触摸,dobj,female
3119,她们,爱抚,dobj,female
3120,她们,喜欢,nsubj,female
3121,男人,自以为是,nsubj,male
3122,她们,有,top,female
3123,女性,平权主义,nn,female
3124,她们,技术派,dep,female
3125,他,爸,nn,male
3126,她们,致力,nsubj,female
3127,女人,发现,dobj,female
3128,先生,照片,assmod,male
3129,他们,爱,nsubj,male
3130,她,来,nsubj,female
3131,她,遇到,top,female
3132,她,是,top,female
3133,她,跟着,dobj,female
3134,他,卖给,dobj,male
3135,他,向,pobj,male
3136,他,保持,nsubj,male
3137,他,自传,nn,male
3138,他,说,nsubj,male
3139,他,死,assmod,male
3140,她,少,nsubj,female
3141,他,告诉,nsubj,male
3142,他,想念,nsubj,male
3143,她,肉体,nn,female
3144,他,说,nsubj,male
3145,他,鼓起,nsubj,male
3146,女儿,和,pobj,female
3147,他,唱,nsubj,male
3148,他,同胞,assmod,male
3149,他,喜欢,nsubj,male
3150,他,教,dobj,male
3151,先生,拿起,nsubj,male
3152,先生,说,nsubj,male
3153,弟弟,妹妹,nn,male
3154,妹妹,告一段落,nsubj,female
3155,她,是,top,female
3156,她,撩,dobj,female
3157,她,说,nsubj,female
3158,他,意,det,male
3159,女孩,是,nsubj,female
3160,她,与,pobj,female
3161,他,取消,nsubj,male
3162,她,找,dobj,female
3163,舅妈,退休,nsubj,female
3164,她,退休,nsubj,female
3165,她,教,nsubj,female
3166,她,跟,pobj,female
3167,她,班,nn,female
3168,男生,模样,nn,male
3169,他,讲,nsubj,male
3170,他,监视,dobj,male
3171,他,味儿,nn,male
3172,妈妈,说,nsubj,female
3173,她,欺负,dobj,female
3174,她,邓,conj,female
3175,她,谈,nsubj,female
3176,她,们,assmod,female
3177,她,认识,dobj,female
3178,她们,练,nsubj,female
3179,他,想到,dobj,male
3180,他,影子,assmod,male
3181,女儿,时代,assmod,female
3182,她,充满,nsubj,female
3183,她,与,pobj,female
3184,她,长相,assmod,female
3185,外婆,那里,nn,female
3186,她,向,pobj,female
3187,他们,迁徙,nsubj,male
3188,他,怕,dobj,male
3189,她,感觉,nsubj,female
3190,他,省籍,assmod,male
3191,他,老子,nn,male
3192,他,目标,assmod,male
3193,他,知道,nsubj,male
3194,他,居处,assmod,male
3195,她,聊,nsubj,female
3196,她,砍,dobj,female
3197,爸爸,布置,nsubj,male
3198,他,吸纳,dobj,male
3199,他,助选员,assmod,male
3200,他,看,nsubj,male
3201,他,说,nsubj,male
3202,她,对,pobj,female
3203,他,遗书,assmod,male
3204,他,有,top,male
3205,他,打算,nsubj,male
3206,妹妹,和,pobj,female
3207,妈妈,让,dobj,female
3208,妈妈,像,nsubj,female
3209,妹妹,像,dobj,female
3210,女孩,开,nsubj,female
3211,他们,贷,nsubj,male
3212,他们,予,pobj,male
3213,他,变,nsubj,male
3214,他们,头上,dep,male
3215,他们,与,pobj,male
3216,男人,有,nsubj,male
3217,他,告解,nsubj,male
3218,她,当作,nsubj,female
3219,他,叫,nsubj,male
3220,他,说,nsubj,male
3221,妈妈,让,nsubj,female
3222,她,信心,nn,female
3223,她,跟,pobj,female
3224,先生,说,nsubj,male
3225,男子,鬼祟,assmod,male
3226,女生,挡,nsubj,female
3227,男人,场合,assmod,male
3228,女人,谈,dobj,female
3229,女人,与,pobj,female
3230,男人,世界,assmod,male
3231,他,画,nsubj,male
3232,妹妹,哭,nsubj,female
3233,男孩,拥,nsubj,male
3234,女孩,身影,assmod,female
3235,他,说话,nsubj,male
3236,他,是,nsubj,male
3237,他,听,nsubj,male
3238,男孩,男孩,dep,male
3239,男孩,想念,conj,male
3240,妈妈,跟,pobj,female
3241,他,告别,nsubj,male
3242,他们,做,nsubj,male
3243,他,写写信,nsubj,male
3244,女子,使,nsubj,female
3245,他们,区分,nsubj,male
3246,他,准,dobj,male
3247,父亲,人,nn,male
3248,他们,老去,top,male
3249,她,唱,nsubj,female
3250,她,看,dobj,female
3251,他,留,top,male
3252,他,向,pobj,male
3253,妈妈,事,assmod,female
3254,爸爸,让,dobj,male
3255,他,懊丧,nsubj,male
3256,他们,待,nsubj,male
3257,他,待,dobj,male
3258,他,庆幸,nsubj,male
3259,他们,无知,assmod,male
3260,他,使用,nsubj,male
3261,他们,受到,nsubj,male
3262,妈妈,陪,nsubj,female
3263,爸爸,小说,assmod,male
3264,爸爸,写到,nsubj,male
3265,她,是,nsubj,female
3266,她,遗失,nsubj,female
3267,女性,做,dobj,female
3268,爷爷,讲机,nsubj,male
3269,妹妹,咖啡店,assmod,female
3270,她,答,nsubj,female
3271,他,载,nsubj,male
3272,他,男孩,conj,male
3273,男孩,看,dobj,male
3274,爷爷,山上,assmod,male
3275,他,喜欢,dobj,male
3276,他,拭,nsubj,male
3277,他们,女人,assmod,male
3278,女人,好多,nsubj,female
3279,他,说,nsubj,male
3280,他们,拿,nsubj,male
3281,他,是,top,male
3282,爸爸,有理,nsubj,male
3283,她,固执,nsubj,female
3284,女孩,叫,nsubj,female
3285,女孩,穿,nsubj,female
3286,他们,是,top,male
3287,妈妈,照顾,nsubj,female
3288,外公,家,nn,male
3289,妈妈,帮,dobj,female
3290,他,推销,nsubj,male
3291,他,政策,assmod,male
3292,女性,直觉,assmod,female
3293,他,专业,assmod,male
3294,爸爸,扛,nsubj,male
3295,女儿,讨,nsubj,female
3296,他,像,nsubj,male
3297,哥哥,像,dobj,male
3298,他,尊重,nsubj,male
3299,女,孩子,amod,female
3300,他,盯,nsubj,male
3301,他,瞧,dobj,male
3302,她,告诉,dobj,female
3303,爷爷,应,nsubj,male
3304,先生,先生,conj,male
3305,先生,邀,assmod,male
3306,妈妈,与,pobj,female
3307,他,相貌,assmod,male
3308,他,给,nsubj,male
3309,他,爱,nsubj,male
3310,他,有理,nsubj,male
3311,男,打,nsubj,male
3312,他,声,assmod,male
3313,外公,家,nn,male
3314,外公,阿姨,conj,male
3315,阿姨,整理,nsubj,female
3316,他,介绍,nsubj,male
3317,他,寄去,nsubj,male
3318,他,与,pobj,male
3319,他,说,nsubj,male
3320,爷爷,说,nsubj,male
3321,她,观众,nn,female
3322,妹妹,在,pobj,female
3323,父亲,替,pobj,male
3324,他,朝,pobj,male
3325,他,休假,nsubj,male
3326,他,为,pobj,male
3327,他,要,nsubj,male
3328,他,小虾,assmod,male
3329,她,后头,dep,female
3330,她,情况,nn,female
3331,他,协助,nsubj,male
3332,她,哥,nn,female
3333,他,拔出,nsubj,male
3334,他,死掉,nsubj,male
3335,先生,停,nsubj,male
3336,他,一样,nsubj,male
3337,他,生日,assmod,male
3338,他,出身,assmod,male
3339,他,爱,dobj,male
3340,妈妈,是,nsubj,female
3341,他们,村子,nn,male
3342,他,跟着,pobj,male
3343,他,对,pobj,male
3344,她,丈夫,dep,female
3345,他们,外省人,nn,male
3346,妈妈,忙,nsubj,female
3347,妈妈,跟着,pobj,female
3348,女儿,协助,dobj,female
3349,他,抑郁,nsubj,male
3350,他,对,pobj,male
3351,他,是,top,male
3352,她,性子,assmod,female
3353,女孩,气,nn,female
3354,他,熟悉,nsubj,male
3355,他,用,nsubj,male
3356,他,熟悉,nsubj,male
3357,他,以为,nsubj,male
3358,他,打球,nsubj,male
3359,妈妈,们,nn,female
3360,女友,如同,dobj,female
3361,他,寄自,nsubj,male
3362,他,心血来潮,nsubj,male
3363,爸爸,笑,nsubj,male
3364,他,向,pobj,male
3365,爸爸,像,nsubj,male
3366,他,是,top,male
3367,男,演员,amod,male
3368,哥哥,姊,conj,male
3369,男友,心爱,dobj,male
3370,他,是,nsubj,male
3371,母亲,好友,nn,female
3372,他,装,nsubj,male
3373,她,教,dobj,female
3374,他们,望穿,nsubj,male
3375,她,顾,nsubj,female
3376,她,利于,dobj,female
3377,儿子,探望,nsubj,male
3378,她,探望,dobj,female
3379,她,进度,assmod,female
3380,女人,展开,nsubj,female
3381,他,撩拨,dobj,male
3382,他,复原,nsubj,male
3383,她,搀,dobj,female
3384,女人,是,attr,female
3385,他们,笃定,nsubj,male
3386,他们,拉,nsubj,male
3387,他们,是,top,male
3388,他们,跟,pobj,male
3389,他,对手,assmod,male
3390,她,替,pobj,female
3391,她,替,pobj,female
3392,她,有,top,female
3393,她,翻,nsubj,female
3394,她,给,dobj,female
3395,他,碰上,dobj,male
3396,他,向,pobj,male
3397,女儿,跟,pobj,female
3398,先生,是,top,male
3399,她们,是,nsubj,female
3400,男,主人,amod,male
3401,男,主人,amod,male
3402,外公,家,nn,male
3403,妹妹,弟弟,nn,female
3404,弟弟,载,dobj,male
3405,女,主角,amod,female
3406,他们,起身,nsubj,male
3407,男,管家,amod,male
3408,女,服,amod,female
3409,她,是,attr,female
3410,女友,委托,dobj,female
3411,她,目睹,nsubj,female
3412,她,挤,nsubj,female
3413,哥哥,样子,nsubj,male
3414,他,与,pobj,male
3415,他,拿,nsubj,male
3416,他,在,nsubj,male
3417,男孩,找,dobj,male
3418,他,送给,dobj,male
3419,他们,而言,lobj,male
3420,女孩,害,dobj,female
3421,她,插,nsubj,female
3422,她,照,pobj,female
3423,女孩,是,nsubj,female
3424,她,由着,dobj,female
3425,她,凶,dobj,female
3426,他,玩伴,nn,male
3427,他,舅妈,nn,male
3428,他,帮,dobj,male
3429,他,陪,dobj,male
3430,舅妈,是,attr,female
3431,小姐,叫,dobj,female
3432,她,爱,nsubj,female
3433,哥哥,挑,nsubj,male
3434,他们,问,dobj,male
3435,他们,发起,nsubj,male
3436,他们,跟,pobj,male
3437,他们,种植,nsubj,male
3438,他,迷惑,nsubj,male
3439,他,时代,assmod,male
3440,他们,称呼,nsubj,male
3441,他,是,top,male
3442,他们,亲族,nn,male
3443,爸爸,犹疑,nsubj,male
3444,他,陪,nsubj,male
3445,他,军装,nsubj,male
3446,他,掬,nsubj,male
3447,他,入睡,nsubj,male
3448,男,是,attr,male
3449,女孩,见,dobj,female
3450,他,沦落,nsubj,male
3451,他,替,pobj,male
3452,父亲,牵挂,nsubj,male
3453,她,大,dobj,female
3454,她,恋爱,nsubj,female
3455,他,与,pobj,male
3456,男生,扯,nsubj,male
3457,女,同事,amod,female
3458,女,们,amod,female
3459,妈妈,像,pobj,female
3460,先生,彻底,nsubj,male
3461,外公,像,dobj,male
3462,先生,姓,nsubj,male
3463,他,回,nsubj,male
3464,他,时代,nn,male
3465,先生,有,nsubj,male
3466,他,自己,dep,male
3467,他,路线,assmod,male
3468,他,写,nsubj,male
3469,他,去,nsubj,male
3470,他,阳痿,assmod,male
3471,他,Rider,assmod,male
3472,外公,司药,assmod,male
3473,外婆,代,dep,female
3474,她,感觉,nsubj,female
3475,她,抬头,nsubj,female
3476,她们,跑,nsubj,female
3477,她,感觉,nsubj,female
3478,父亲,汗衫,nn,male
3479,她,弃,nsubj,female
3480,她,走近,dobj,female
3481,她,被,nsubjpass,female
3482,他,眼睛,nn,male
3483,爷爷,说,nsubj,male
3484,她,凶,dobj,female
3485,她,气,nsubj,female
3486,他们,充满,nsubj,male
3487,他,帮忙,nsubj,male
3488,他,出,nsubj,male
3489,女孩,进进出出,nsubj,female
3490,她们,头发,assmod,female
3491,她们,是,nsubj,female
3492,他,镜片,assmod,male
3493,他,还,dobj,male
3494,她,来说,lobj,female
3495,她,才华,assmod,female
3496,她,对,pobj,female
3497,他们,开心,nsubj,male
3498,他们,那样,nsubj,male
3499,他们,知道,nsubj,male
3500,他们,身处,nsubj,male
3501,女孩,们,nn,female
3502,她,是,nsubj,female
3503,他,干吗,nsubj,male
3504,他们,过,nsubj,male
3505,他们,想,nsubj,male
3506,她,有,top,female
3507,爸爸,答应,nsubj,male
3508,妹妹,跟,pobj,female
3509,他,噌,nsubj,male
3510,男,孩子,amod,male
3511,女生,租给,dobj,female
3512,女儿,是,attr,female
3513,他,寻,dobj,male
3514,他,模样,nn,male
3515,他,怪,dobj,male
3516,爸爸,话,assmod,male
3517,女,孩子,amod,female
3518,他们,上,nsubj,male
3519,女儿,去,nsubj,female
3520,他,笑,nsubj,male
3521,他,是,top,male
3522,女儿,婚礼,nn,female
3523,父亲,是,attr,male
3524,他,叫出,dobj,male
3525,爷爷,说,nsubj,male
3526,男,孩子,amod,male
3527,女子,尺寸,assmod,female
3528,他,跟,pobj,male
3529,他,身后,dep,male
3530,女孩,想起,dobj,female
3531,她,发,nn,female
3532,爸爸,妈妈,nn,male
3533,妈妈,乐于,top,female
3534,她,做,nsubj,female
3535,爷爷,谈,nsubj,male
3536,女孩,做,dobj,female
3537,他们,要,nsubj,male
3538,父亲,是,top,male
3539,哥哥,考好,nsubj,male
3540,她,觉得,nsubj,female
3541,她,在乎,top,female
3542,她,对,pobj,female
3543,他们,自信,nsubj,male
3544,他们,预言,nsubj,male
3545,妹妹,见,nsubj,female
3546,她,书籍,nn,female
3547,她,自己,dep,female
3548,她,是,top,female
3549,她,没有,nsubj,female
3550,他,使,dobj,male
3551,他,监控,dobj,male
3552,爸爸,学生,assmod,male
3553,她,看到,dobj,female
3554,他,病人,assmod,male
3555,爷爷,说,nsubj,male
3556,女生,送给,dobj,female
3557,女,儿,nn,female
3558,她,说,nsubj,female
3559,她,说起,nsubj,female
3560,她,自己,dep,female
3561,他,见,dobj,male
3562,男,孩子,amod,male
3563,伯伯,家,nn,male
3564,伯伯,假装,nsubj,male
3565,她,和,pobj,female
3566,他,说,nsubj,male
3567,伯伯,说,nsubj,male
3568,妈妈,做,nsubj,female
3569,他们,来,nsubj,male
3570,阿姨,骑,nsubj,female
3571,伯伯,骑,nsubj,male
3572,他,振奋,nsubj,male
3573,男孩,走来,nsubj,male
3574,他,枪,assmod,male
3575,他,思索,nsubj,male
3576,他,写,nsubj,male
3577,他,动线,nn,male
3578,他,清楚,nsubj,male
3579,妈妈,抱,nsubj,female
3580,妈妈,像,dobj,female
3581,她,问,nsubj,female
3582,他,帅,nsubj,male
3583,他,讲话,nsubj,male
3584,他,老婆,nn,male
3585,她,是,attr,female
3586,他们,大声,nsubj,male
3587,他们,儿孙,assmod,male
3588,他们,改,nsubj,male
3589,他们,回来,nsubj,male
3590,他们,家,nn,male
3591,他,喜欢,nsubj,male
3592,男孩,晃荡,nsubj,male
3593,小姐,送给,dobj,female
3594,他,训诫,nsubj,male
3595,他,发现,nsubj,male
3596,他,发现,nsubj,male
3597,他们,播种,nsubj,male
3598,她,搬离,nsubj,female
3599,她,一样,nsubj,female
3600,她,觉,nsubj,female
3601,她,心意,nn,female
3602,男孩,们,nn,male
3603,男孩,去,nsubj,male
3604,妈妈,做,nsubj,female
3605,他们,家,nn,male
3606,她,安慰,nsubj,female
3607,爸爸,妈妈,nn,male
3608,妈妈,对不起,dobj,female
3609,他们,教养,nsubj,male
3610,他,判定,nsubj,male
3611,他们,于,pobj,male
3612,女儿,捡拾,nsubj,female
3613,他们,眼前,nn,male
3614,他,张皇,nsubjpass,male
3615,他,拉,dobj,male
3616,妈妈,剁,nsubj,female
3617,她,胯下,nn,female
3618,他们,飘,nsubj,male
3619,他,打开,nsubj,male
3620,他,让,dobj,male
3621,他,令,dobj,male
3622,他,拆开,nsubj,male
3623,儿子,名字,assmod,male
3624,他们,在,pobj,male
3625,他们,旅行,nsubj,male
3626,她,娶回,nsubj,female
3627,女儿,说,nsubj,female
3628,女儿,看,nsubj,female
3629,女儿,喝,conj,female
3630,男孩,告诉,nsubj,male
3631,他,在,nsubj,male
3632,他,爱,nsubj,male
3633,他,听,nsubj,male
3634,妈妈,说,nsubj,female
3635,她们,这,dep,female
3636,她们,出生,nsubj,female
3637,她们,来说,lobj,female
3638,她们,比,pobj,female
3639,爸爸,晚,nsubj,male
3640,她,跟,pobj,female
3641,她,支着,nsubj,female
3642,爷爷,话,assmod,male
3643,男孩,听到,dobj,male
3644,他,瞧,dobj,male
3645,他,目光,assmod,male
3646,他,生产力,assmod,male
3647,他们,信任,nn,male
3648,他,君,conj,male
3649,他,被,top,male
3650,他,知道,nsubj,male
3651,他们,让,dobj,male
3652,他们,动机,nn,male
3653,他,试图,nsubj,male
3654,他,婉谢,dobj,male
3655,女儿,动容,nsubj,female
3656,她们,做,nsubj,female
3657,她,吃惊,nsubj,female
3658,她,和,pobj,female
3659,他,递给,nsubj,male
3660,女孩,让,nsubj,female
3661,她,阅读,nsubj,female
3662,她,身属,nsubj,female
3663,她,违背,nsubj,female
3664,男人,嫁给,dobj,male
3665,他,留心,nsubj,male
3666,妈妈,们,nn,female
3667,妈妈,们,nn,female
3668,妹妹,对,pobj,female
3669,女,主角,amod,female
3670,男,主角,amod,male
3671,她,大胆,assmod,female
3672,他们,玩乐,nn,male
3673,女孩,进来,dobj,female
3674,她,问,nsubj,female
3675,她,认识,nsubj,female
3676,他们,团契,nn,male
3677,妈妈,们,nn,female
3678,他,回复,nsubj,male
3679,她,家人,assmod,female
3680,她,跟,pobj,female
3681,她,死,nsubj,female
3682,外婆,跟,pobj,female
3683,她们,较劲,nsubj,female
3684,舅妈,怨,nsubj,female
3685,外婆,怪,dobj,female
3686,她,婚姻,assmod,female
3687,她,破坏,nsubj,female
3688,她,知道,dep,female
3689,舅妈,是,nsubj,female
3690,女人,是,attr,female
3691,她,她,conj,female
3692,她,婚姻,assmod,female
3693,外婆,侵扰,nsubj,female
3694,她,侵扰,dobj,female
3695,男孩,说,nsubj,male
3696,他们,班,nn,male
3697,他,写,nsubj,male
3698,他,答应,nsubj,male
3699,他,承继,nsubj,male
3700,父亲,财产,assmod,male
3701,他,发放,nsubj,male
3702,他们,给,pobj,male
3703,他们,耕种,nsubj,male
3704,女孩,像,pobj,female
3705,他,专,nsubj,male
3706,他,果决,nsubj,male
3707,女孩,责任,nn,female
3708,他,给,dobj,male
3709,男人,左右,nsubj,male
3710,女人,穿,nsubj,female
3711,女生,没,top,female
3712,他们,认识,nsubj,male
3713,他们,让,dobj,male
3714,他们,说,nsubj,male
3715,男,孩子,amod,male
3716,男,孩子,amod,male
3717,女孩,对,pobj,female
3718,爷爷,讲,nsubj,male
3719,爸爸,妈妈,nn,male
3720,妈妈,要,nsubj,female
3721,妹妹,说,nsubj,female
3722,她,觉得,nsubj,female
3723,她,自己,dep,female
3724,她,姊,assmod,female
3725,妈妈,闭,nsubj,female
3726,他,昂扬,nsubj,male
3727,他,认为,nsubj,male
3728,他,找到,nsubj,male
3729,他,供,dobj,male
3730,女孩,看做,nsubj,female
3731,他,利,nsubj,male
3732,她,寄,nsubj,female
3733,女儿,上,nsubj,female
3734,她,捐给,dobj,female
3735,女儿,问,nsubj,female
3736,他,衬,nsubj,male
3737,他,像,nsubj,male
3738,他,脚,assmod,male
3739,哥哥,念,nsubj,male
3740,爸爸,吹,nsubj,male
3741,爸爸,接,nsubj,male
3742,爸爸,挂上,nsubj,male
3743,他们,是,top,male
3744,他们,是,nsubj,male
3745,男生,式,nn,male
3746,他,妻子,assmod,male
3747,他,行径,nn,male
3748,男子,老头,conj,male
3749,她,话,nn,female
3750,他,叫,dobj,male
3751,她,活,nsubj,female
3752,她,有,top,female
3753,她,扮好,nsubj,female
3754,她,要,dobj,female
3755,爷爷,话,assmod,male
3756,爸爸,和,pobj,male
3757,妈妈,讲,nsubj,female
3758,她,做,nsubj,female
3759,她,怪,dobj,female
3760,他,过,assmod,male
3761,她,是,top,female
3762,女孩,是,attr,female
3763,她,怨,nsubj,female
3764,他,回答,nsubj,male
3765,他,看,nsubj,male
3766,他,伏,nsubj,male
3767,他,感叹,nsubj,male
3768,她,嚷,nsubj,female
3769,她,看,dobj,female
3770,她,笑,nsubj,female
3771,父亲,灵魂,assmod,male
3772,他们,想,nsubj,male
3773,他,告诉,dobj,male
3774,她,强过,dobj,female
3775,她,和,pobj,female
3776,她,恨,dobj,female
3777,她,名字,assmod,female
3778,她,话,assmod,female
3779,她,笑,assmod,female
3780,男孩,变,nsubj,male
3781,爸爸,故事,dep,male
3782,他,决定,nsubj,male
3783,外公,家,nn,male
3784,外婆,喊醒,nsubj,female
3785,外婆,由,pobj,female
3786,他,是,nsubj,male
3787,他,有,nsubj,male
3788,妹妹,说,nsubj,female
3789,女人,选购,dobj,female
3790,她,背影,nn,female
3791,她,气,nsubj,female
3792,她,自己,dep,female
3793,妹妹,赶来,nsubj,female
3794,女孩,是,attr,female
3795,女孩,当,dobj,female
3796,他,头,nsubj,male
3797,男孩,是,attr,male
3798,他,有,top,male
3799,他,讲,nsubj,male
3800,他们,多,dep,male
3801,他,对象,nn,male
3802,他,妻子,nn,male
3803,爷爷,话,assmod,male
3804,外婆,当着,nsubj,female
3805,他,解释,nsubj,male
3806,他,搜集,nsubj,male
3807,他,宫,assmod,male
3808,他,老婆,nn,male
3809,他,应付,top,male
3810,他,老婆,dep,male
3811,她们,死,nsubj,female
3812,他,说,nsubj,male
3813,他,说,nsubj,male
3814,她,做,nsubj,female
3815,她,得到,nsubj,female
3816,她,手,assmod,female
3817,她们,去,nsubj,female
3818,她们,是,nsubj,female
3819,他,惊惶,nsubj,male
3820,母亲,阻止,dobj,female
3821,他们,先生,dep,male
3822,女士,先生,dep,female
3823,先生,称呼,dobj,male
3824,爷爷,啜,nsubj,male
3825,他们,议论纷纷,nsubj,male
3826,大哥,阿火,nn,male
3827,她,看,nsubj,female
3828,她,喜欢,nsubj,female
3829,女,学生,amod,female
3830,女性,面壁,nsubj,female
3831,男性,上司,nn,male
3832,他们,凶,nsubj,male
3833,外婆,是,top,female
3834,爷爷,回答,dobj,male
3835,哥哥,骗,nsubj,male
3836,他,喜欢,dobj,male
3837,他,温文,assmod,male
3838,哥哥,叫,dobj,male
3839,他,有,nsubj,male
3840,他,小,nsubj,male
3841,她,是,top,female
3842,她,是,top,female
3843,她,语调,assmod,female
3844,母亲,怀里,nn,female
3845,爷爷,说,nsubj,male
3846,她,告诉,dobj,female
3847,她,对,pobj,female
3848,她们,办到,top,female
3849,她,们,assmod,female
3850,哥哥,吉姆,nn,male
3851,他,说,nsubj,male
3852,她们,看见,dobj,female
3853,他,载,nsubj,male
3854,他,载,nsubj,male
3855,他,让,nsubj,male
3856,她,让,dobj,female
3857,她们,头发,assmod,female
3858,他,是,nsubj,male
3859,他,质问,dobj,male
3860,女人,和,pobj,female
3861,她,有,top,female
3862,外婆,玩,nsubj,female
3863,舅妈,和,pobj,female
3864,外婆,假装,nsubj,female
3865,舅妈,做,nsubj,female
3866,舅妈,去,nsubj,female
3867,外婆,衣料,nn,female
3868,舅妈,羡慕,nsubj,female
3869,外婆,转送,nsubj,female
3870,她,衣料,nn,female
3871,小姐,向,pobj,female
3872,小姐,卷,nsubj,female
3873,她,爱,nsubj,female
3874,先生,场,assmod,male
3875,她,说,nsubj,female
3876,他,投,dobj,male
3877,他,上,nsubj,male
3878,她,盆景,assmod,female
3879,爷爷,讲,nsubj,male
3880,他,文章,assmod,male
3881,她,想,nsubj,female
3882,他们,孩子,nn,male
3883,女,孩子,amod,female
3884,他,陪,nsubj,male
3885,他,聊,nsubj,male
3886,男人,教,dobj,male
3887,男人,亏,nn,male
3888,他,外线,assmod,male
3889,他们,控制,nsubj,male
3890,儿子,解释,nsubj,male
3891,他们,养,nsubj,male
3892,爸爸,妈妈,nn,male
3893,妈妈,是,top,female
3894,妈妈,系,nsubj,female
3895,他,愿意,nsubj,male
3896,他,追究,nsubj,male
3897,他,意见,assmod,male
3898,他,发现,nsubj,male
3899,女儿,想到,dobj,female
3900,女人,是,attr,female
3901,他,眼睛,nn,male
3902,他,鼻子,assmod,male
3903,舅妈,牵,nsubj,female
3904,他,递给,dobj,male
3905,他,告诉,dobj,male
3906,男孩,在,nsubj,male
3907,他,温暖,nsubj,male
3908,女人,变成,dobj,female
3909,他,是,top,male
3910,先生,说,nsubj,male
3911,她,母亲,assmod,female
3912,母亲,是,top,female
3913,女人,是,attr,female
3914,她,告诉,nsubj,female
3915,女儿,告诉,dobj,female
3916,爷爷,是,top,male
3917,他,旅途,nn,male
3918,她,有,top,female
3919,妹妹,有,dobj,female
3920,她,讲,nsubj,female
3921,他,坐,nsubj,male
3922,妈妈,说,nsubj,female
3923,她,盯,dobj,female
3924,他,闻风,nsubj,male
3925,他们,搬到,nsubj,male
3926,她,如何,nsubj,female
3927,她,长大,nsubj,female
3928,女儿,来,nsubj,female
3929,妈妈,想,nsubj,female
3930,他们,年轻,nsubj,male
3931,他们,赛马,nsubj,male
3932,他,看,nsubj,male
3933,女孩,看,dobj,female
3934,他,回来,nsubj,male
3935,妈妈,拽,dobj,female
3936,她,让,dobj,female
3937,妹妹,忘记,nsubj,female
3938,先生,找到,nsubj,male
3939,他,发现,nsubjpass,male
3940,她,坚持,nsubj,female
3941,男生,半死,nsubj,male
3942,她,用,nsubj,female
3943,她,烦,dobj,female
3944,她,喜欢,dobj,female
3945,她,跟,pobj,female
3946,她,是,top,female
3947,女孩,是,attr,female
3948,她,跟,pobj,female
3949,她,惹,dobj,female
3950,祖父,加上,nsubj,male
3951,祖母,祖父,prnmod,female
3952,外公,岁数,assmod,male
3953,外婆,外公,prnmod,female
3954,她,忙,nsubj,female
3955,她,肚子,assmod,female
3956,她,好看,nsubj,female
3957,她,站,nsubj,female
3958,她,站,top,female
3959,他,香艷,nsubj,male
3960,他们,中心,nn,male
3961,先生,忙,nsubj,male
3962,伯伯,见到,dobj,male
3963,女儿,带,dobj,female
3964,他,自杀,nsubj,male
3965,妈妈,玩,nsubj,female
3966,她,叫,dobj,female
3967,她,叫,dobj,female
3968,男人,女孩,conj,male
3969,女孩,到,nsubj,female
3970,他,她,conj,male
3971,她,给,pobj,female
3972,男,是,attr,male
3973,女,是,attr,female
3974,外公,家,nn,male
3975,他们,给,pobj,male
3976,她,死亡,assmod,female
3977,她,在,assmod,female
3978,女孩,考虑,nsubj,female
3979,女儿,惊讶,nsubj,female
3980,她,脸,nn,female
3981,她,来,nsubj,female
3982,她,捡,nsubj,female
3983,他,肩上,nn,male
3984,他,说,nsubj,male
3985,他们,厌世,nsubj,male
3986,他们,吸引,nsubj,male
3987,他们,有些,nsubj,male
3988,他们,肯定,nsubj,male
3989,他们,标榜,nsubj,male
3990,他,保留,nsubj,male
3991,他,断定,nsubj,male
3992,他,居住,nsubj,male
3993,他,收,nsubj,male
3994,他,寄,nsubj,male
3995,他,族,nn,male
3996,她,同学,nn,female
3997,她,邀,dobj,female
3998,她,习惯,nsubj,female
3999,他们,笑,nsubj,male
4000,他们,之中,lobj,male
4001,他,掉出,nsubj,male
4002,他,一样,nsubj,male
4003,他,派,nn,male
4004,他,替,pobj,male
4005,他,因势利导,nsubj,male
