,gender_word,verb,relation,gender
2094,爸爸,有理,nsubj,male
2095,她,固执,nsubj,female
2096,爸爸,说,nsubj,male
2097,妹妹,对,pobj,female
2098,她,抬起,nsubj,female
2099,她,如何,nsubj,female
2100,她,长大,nsubj,female
2101,她,有得,nsubj,female
2102,她,和,pobj,female
2103,她,测验,nn,female
2104,她,生疏,nsubj,female
2105,她,碰到,nsubj,female
2106,她,怪罪,dobj,female
2107,她,少,nsubj,female
2108,她,出来,nsubj,female
2109,他,顾左右而言,dobj,male
2110,先生,模糊,top,male
2111,先生,等,nsubj,male
2112,她,是,nsubj,female
2113,她,恨,nsubj,female
2114,她,爱,nsubj,female
2115,先生,场,assmod,male
2116,她,说,nsubj,female
2117,先生,说,nsubj,male
2118,他,听,dobj,male
2119,先生们,听,dobj,male
2120,先生,是,top,male
2121,他,宗旨,assmod,male
2122,他,讲,nsubj,male
2123,先生,同,nsubj,male
2124,先生,想到,nsubj,male
2125,他,叫,nsubj,male
2126,他,说,nsubj,male
2127,先生,教,dobj,male
2128,先生,批评,nn,male
2129,他们,作品,assmod,male
2130,他们,煽动,nsubj,male
2131,她,发表,nsubj,female
2132,她,分辨,nsubj,female
2133,先生,拿起,nsubj,male
2134,先生,说,nsubj,male
2135,先生,真实,xsubj,male
2136,先生,看,dobj,male
2137,她,先生,conj,female
2138,先生,解释,nsubj,male
2139,爷爷,话,assmod,male
2140,男孩,听到,dobj,male
2141,他,瞧不起,dobj,male
2142,他,目光短浅,assmod,male
2143,先生,有,nsubj,male
2144,先生,失望,dobj,male
2145,她,刘大任,conj,female
2146,他,照,assmod,male
2147,他,沉醉,nsubj,male
2148,他,感觉,nn,male
2149,他,坐上,nsubj,male
2150,她,书,nn,female
2151,她,焰,nn,female
2152,男孩,女孩,nn,male
2153,女孩,轻笑,nsubj,female
2154,先生,出,nsubj,male
2155,爷爷,说,nsubj,male
2156,女孩,自杀,nsubj,female
2157,她,知,nsubj,female
2158,她,心境,nn,female
2159,她,死,assmod,female
2160,先生,忙,nsubj,male
2161,她,知悉,nsubj,female
2162,她,看,dobj,female
2163,她,有,top,female
2164,她,了解,nsubj,female
2165,她,跟,pobj,female
2166,妈妈,膝前,assmod,female
2167,她,跟,pobj,female
2168,妈妈,说,nsubj,female
2169,女孩,当,top,female
2170,小姐,意思,assmod,female
2171,她们,站,nsubj,female
2172,他,跟,pobj,male
2173,他,喜爱,nsubj,male
2174,他,衬,nsubj,male
2175,他,像,nsubj,male
2176,他,脚下,assmod,male
2177,他,叫,dobj,male
2178,她,和,pobj,female
2179,爸爸,妈妈,nn,male
2180,妈妈,是,top,female
2181,妈妈,吸,nsubj,female
2182,爸爸,理智,nsubj,male
2183,他,馋,nsubj,male
2184,妈妈,干死,nsubj,female
2185,爸爸,没有,xsubj,male
2186,女孩,嗓子,nn,female
2187,男孩,冒失,nsubj,male
2188,先生,怀念,dobj,male
2189,先生,漂亮,nsubj,male
2190,他,叫,dobj,male
2191,他,碰上,dobj,male
2192,他,向,pobj,male
2193,先生,姓,nsubj,male
2194,先生,规定,nsubj,male
2195,先生,批,nsubj,male
2196,他,是,top,male
2197,他,是,top,male
2198,先生,走过,nsubj,male
2199,先生,合不拢嘴,nsubj,male
2200,他,敬,dobj,male
2201,他,冲犯,dobj,male
2202,先生,有,nsubj,male
2203,他,自己,dep,male
2204,他,敬,dobj,male
2205,他,教会,nsubj,male
2206,他,敬,dobj,male
2207,先生,穿,nsubj,male
2208,她,赶车,nsubj,female
2209,她,是,top,female
2210,女孩,是,attr,female
2211,她,和,pobj,female
2212,她,教,nsubj,female
2213,女孩子,问,dobj,female
2214,爸爸,问,dobj,male
2215,爸爸,说,nsubj,male
2216,爸爸,引,nsubj,male
2217,爷爷,话,assmod,male
2218,爸爸,跟,pobj,male
2219,妈妈,陪,dobj,female
2220,他们,说,nsubj,male
2221,他,亲人,assmod,male
2222,他,云游,assmod,male
2223,她,打扮,assmod,female
2224,她,有,nsubj,female
2225,她,自己,dep,female
2226,她,使,nsubj,female
2227,她,看到,dobj,female
2228,爷爷,说,nsubj,male
2229,她,做,nsubj,female
2230,她,指挥,nsubj,female
2231,她,带,nsubj,female
2232,她,看,dobj,female
2233,女孩,看,dobj,female
2234,她,嘴唇,nn,female
2235,她,头发,nn,female
2236,她,说,nsubj,female
2237,她,看,dobj,female
2238,她,笑,nsubj,female
2239,她,是,top,female
2240,她,说,nsubj,female
2241,她,面前,lobj,female
2242,她,眼睛,nn,female
2243,她,自信,assmod,female
2244,她,朝,pobj,female
2245,她,坐,nsubj,female
2246,她们,人,nn,female
2247,她,疼,nsubj,female
2248,她,看,dobj,female
2249,她,是,top,female
2250,她,撩,dobj,female
2251,她,说,nsubj,female
2252,她,说,nsubj,female
2253,妹妹,做,dobj,female
2254,她,说,nsubj,female
2255,她,有,top,female
2256,妹妹,有,dobj,female
2257,她,讲,nsubj,female
2258,她,是,top,female
2259,她,跟着,dobj,female
2260,她,到,nsubj,female
2261,爸爸,跟,pobj,male
2262,她,载,dobj,female
2263,她,邓,conj,female
2264,她们,讨论,nsubj,female
2265,她们,跟,pobj,female
2266,她,是,nsubj,female
2267,她,离,pobj,female
2268,她,伟大,nsubj,female
2269,她,吹起,nsubj,female
2270,她,跟着,pobj,female
2271,她,问,nsubj,female
2272,她,看,dobj,female
2273,她,眼睛,nn,female
2274,她,冲进,nsubj,female
2275,她,练球,nsubj,female
2276,她,头发,nn,female
2277,她,猫梦,conj,female
2278,她们,上,top,female
2279,教父,弹,dobj,male
2280,他,做,nsubj,male
2281,她们,留,nsubj,female
2282,她,说,nsubj,female
2283,她,跟,pobj,female
2284,她,让,dobj,female
2285,她,懂,nsubj,female
2286,妹妹,陪,nsubj,female
2287,妈妈,陪,dobj,female
2288,妈妈,比赛,assmod,female
2289,妹妹,和,pobj,female
2290,他们,有,nsubj,male
2291,他们,做鬼脸,nsubj,male
2292,他们,对,pobj,male
2293,爸爸,笑,nsubj,male
2294,他们,回国,nsubj,male
2295,妈妈,央,dobj,female
2296,他们,看,dobj,male
2297,妈妈,讲,nsubj,female
2298,他,看,dobj,male
2299,他,高,nsubj,male
2300,他,握,nsubj,male
2301,他,自己,dep,male
2302,女孩,托,nsubj,female
2303,母亲,怀里,nn,female
2304,她,人,nn,female
2305,她,画,nsubj,female
2306,她,问,dobj,female
2307,男孩,指,dobj,male
2308,她们,漂亮,nsubj,female
2309,她们,有一天,dobj,female
2310,她们,离开,dobj,female
2311,他,说,nsubj,male
2312,她,给,pobj,female
2313,她,喜欢,nsubj,female
2314,哥哥,有,dobj,male
2315,他,装,nsubj,male
2316,他,载,nsubj,male
2317,他,男孩,conj,male
2318,男孩,看,dobj,male
2319,他,外线,assmod,male
2320,他,载,nsubj,male
2321,他,载,nsubj,male
2322,他,让,nsubj,male
2323,她,让,dobj,female
2324,她们,头发,assmod,female
2325,他,教,nsubj,male
2326,他,教,nsubj,male
2327,他,爱,nsubj,male
2328,爸爸,妈妈,nn,male
2329,妈妈,爱,dobj,female
2330,他,那个,nsubj,male
2331,哥哥,就是,dep,male
2332,孟姊姊,找,dobj,female
2333,孟姊姊,回来,nsubj,female
2334,女孩,进进出出,nsubj,female
2335,她们,头发,assmod,female
2336,她们,是,nsubj,female
2337,男孩子,晃,nsubj,male
2338,他,等,nsubj,male
2339,女孩,等,dobj,female
2340,他,晃,nsubj,male
2341,女孩,来,nsubj,female
2342,女孩,看到,dobj,female
2343,男孩,当,dobj,male
2344,她,欣赏,dobj,female
2345,女孩,是,attr,female
2346,她,看到,dobj,female
2347,男孩子,是,attr,male
2348,她,娶,dobj,female
2349,她,给,dobj,female
2350,他们,人,nn,male
2351,女孩,神采飞扬,nsubj,female
2352,男孩,笑,nsubj,male
2353,她,手,assmod,female
2354,男孩,握,nsubj,male
2355,女孩,手,assmod,female
2356,姊姊,哭,nsubj,female
2357,妹妹,哭,nsubj,female
2358,姊姊,讲,nsubj,female
2359,他,脸红,nsubj,male
2360,妹妹,说,nsubj,female
2361,姊姊,妹妹,conj,female
2362,妹妹,有,nsubj,female
2363,妹妹,讲给,nsubj,female
2364,妹妹,笑,nsubj,female
2365,孟姊姊,回来,nsubj,female
2366,她,是,top,female
2367,她,是,top,female
2368,她,语调,assmod,female
2369,女孩,宿舍,assmod,female
2370,孟姊姊,忙,nsubj,female
2371,女孩,进来,dobj,female
2372,她,问,nsubj,female
2373,她,认识,nsubj,female
2374,他们,团契,nn,male
2375,女孩,晓得,nsubj,female
2376,她,名叫,nsubj,female
2377,她,像,dobj,female
2378,她,看,dobj,female
2379,她,多,nsubj,female
2380,她,问候,nsubj,female
2381,他,让给,nsubj,male
2382,他,自己,dep,male
2383,他,决定,nsubj,male
2384,他,带,nsubj,male
2385,他,认识,dobj,male
2386,他,一样,nsubj,male
2387,他,记得,dobj,male
2388,他,喜欢,nsubj,male
2389,他,与,pobj,male
2390,他,跟,pobj,male
2391,孟姊姊,姊,nn,female
2392,她,问,dobj,female
2393,孟姊姊,文学院,nn,female
2394,爸爸,妈妈,nn,male
2395,妈妈,为,pobj,female
2396,妹妹,说,nsubj,female
2397,她,觉得,nsubj,female
2398,姊姊,生命,assmod,female
2399,她,自己,dep,female
2400,她,姊,assmod,female
2401,她,让,nsubj,female
2402,她们,送,nsubj,female
2403,她,恨,dobj,female
2404,她,跟,pobj,female
2405,她,是,attr,female
2406,她,喜欢,nsubj,female
2407,她,管,nsubj,female
2408,她,人,nn,female
2409,她,奔走,nsubj,female
2410,她,忙,nsubj,female
2411,她,告诉,nsubj,female
2412,她,给,pobj,female
2413,她,惹,dobj,female
2414,她,大,nsubj,female
2415,她,性子,assmod,female
2416,爸爸,妈妈,nn,male
2417,妈妈,信任,nsubj,female
2418,他们,管,nsubj,male
2419,他们,叮嘱,nsubj,male
2420,爸爸,妈妈,nn,male
2421,妈妈,信任,nn,female
2422,女孩,做,dobj,female
2423,他们,要,nsubj,male
2424,她们,忠告,nsubj,female
2425,她,眉,nn,female
2426,她,安慰,nsubj,female
2427,她,用,nsubj,female
2428,她,严肃,nsubj,female
2429,她,是,top,female
2430,女孩,是,attr,female
2431,她,怨,nsubj,female
2432,她,用心,nsubj,female
2433,她们,是,nsubj,female
2434,他,看,dobj,male
2435,他,骑,nsubj,male
2436,他,子民,assmod,male
2437,他,知道,nsubj,male
2438,他,国家,assmod,male
2439,他,爱,dobj,male
2440,他,是,top,male
2441,他,熟,nsubj,male
2442,爸爸,讲,nsubj,male
2443,他,拭,nsubj,male
2444,他,感觉,nsubj,male
2445,他,英雄,conj,male
2446,他,有着,nsubj,male
2447,父亲,月,nn,male
2448,他,背负,nsubj,male
2449,他,在,nsubj,male
2450,他,座骑,dep,male
2451,他,披风,nsubj,male
2452,他,驰骋,nsubj,male
2453,他,勾践,top,male
2454,他,是,nsubj,male
2455,他,有,nsubj,male
2456,他,文章,assmod,male
2457,他,是,top,male
2458,他,可爱,nsubj,male
2459,他,专,nsubj,male
2460,他们,替,pobj,male
2461,他,任性,top,male
2462,他,有,top,male
2463,他,抑郁,nsubj,male
2464,他,对,pobj,male
2465,他,是,top,male
2466,他,糊涂,nsubj,male
2467,他,是,nsubj,male
2468,他,夜骑,assmod,male
2469,先生,怕,dobj,male
2470,他,是,top,male
2471,他,欣赏,nsubj,male
2472,他,想来,dobj,male
2473,他,谏,nsubj,male
2474,他,恤,nsubj,male
2475,他,为,nsubj,male
2476,爷爷,喜欢,nsubj,male
2477,先生,说,nsubj,male
2478,她,母亲,assmod,female
2479,母亲,是,top,female
2480,女人,是,attr,female
2481,她,告诉,nsubj,female
2482,女儿,告诉,dobj,female
2483,她,拧,nsubj,female
2484,他,跟,pobj,male
2485,他,崇拜,dobj,male
2486,他,日记,assmod,male
2487,他,爱,dobj,male
2488,他,战役,assmod,male
2489,他,想,dobj,male
2490,先生,出,nsubj,male
2491,他,一样,nsubj,male
2492,他们,奏,nsubj,male
2493,他,停下,nsubj,male
2494,女性,衬扮,nsubj,female
2495,他,扶,nsubj,male
2496,他,般,nsubj,male
2497,他,告诉,dobj,male
2498,他们,加冕,nsubj,male
2499,他,陪,nsubj,male
2500,他,军装,nsubj,male
2501,他,掬,nsubj,male
2502,他,灵柩,assmod,male
2503,他,趿,nsubj,male
2504,叔叔,像,nsubj,male
2505,他,是,top,male
2506,他,结婚,nsubj,male
2507,姊姊,举起,nsubj,female
2508,叔叔,新娘,conj,male
2509,爸爸,像,nsubj,male
2510,他,是,top,male
2511,男人,女孩,conj,male
2512,女孩,到,nsubj,female
2513,女孩,叫,nsubj,female
2514,女孩,穿,nsubj,female
2515,他们,是,top,male
2516,男孩,是,attr,male
2517,他,有,top,male
2518,哥哥,模样,assmod,male
2519,他,爱,nsubj,male
2520,他,怕,dobj,male
2521,他,认识,dobj,male
2522,他,认识,dobj,male
2523,他,告诉,nsubj,male
2524,他,教,nsubj,male
2525,他,有,top,male
2526,她,叫,dobj,female
2527,男孩,大叫,nsubj,male
2528,男孩,像,pobj,male
2529,他,向,pobj,male
2530,他,舞会,assmod,male
2531,他,陪,nsubj,male
2532,他,聊儿时,nsubj,male
2533,他,说,nsubj,male
2534,他,说,nsubj,male
2535,男孩,男孩,dep,male
2536,男孩,想念,conj,male
2537,男孩子,看到,dobj,male
2538,他们,比,nsubj,male
2539,男孩,是,attr,male
2540,他,模样,assmod,male
2541,他,看,dobj,male
2542,他,看,dobj,male
2543,他,像,nsubj,male
2544,哥哥,像,dobj,male
2545,他,尊重,nsubj,male
2546,女孩子,尊重,dobj,female
2547,他,盯,nsubj,male
2548,男孩,是,attr,male
2549,他,寻,dobj,male
2550,爷爷,小三,dep,male
2551,女孩,时候,assmod,female
2552,爸爸,教,nsubj,male
2553,他,做,nsubj,male
2554,他,知,nsubj,male
2555,她,话,nn,female
2556,男孩子,身上,nn,male
2557,妈妈,对,pobj,female
2558,妈妈,剁,nsubj,female
2559,爸爸,和,pobj,male
2560,妈妈,讲,nsubj,female
2561,她,腿,nn,female
2562,她,心,assmod,female
2563,她,人,assmod,female
2564,她,结交,nsubj,female
2565,她,在,nsubj,female
2566,她们,需要,dobj,female
2567,她们,在,nsubj,female
2568,她,在,nsubj,female
2569,她,强,nsubj,female
2570,她,强过,dobj,female
2571,她,和,pobj,female
2572,她,恨,dobj,female
2573,她,名字,assmod,female
2574,她,话,assmod,female
2575,她,一颦一笑,assmod,female
2576,女孩,做,dobj,female
2577,她,仰望,dobj,female
2578,她,是,top,female
2579,她,绕,dobj,female
2580,她,是,top,female
2581,她,是,nsubj,female
2582,女孩,到,dobj,female
2583,她,瞟,dobj,female
2584,她,走,nsubj,female
2585,男孩,气,nsubj,male
2586,她,爱,dobj,female
2587,她,让,dobj,female
2588,她,说话,nsubj,female
2589,她,要死,nsubj,female
2590,她,让,dobj,female
2591,她,恨,dobj,female
2592,他们,以为,dobj,male
2593,她,指,nsubj,female
2594,她,站,nsubj,female
2595,她,吃力,nsubj,female
2596,她,与,pobj,female
2597,她,看,dobj,female
2598,她,活,nsubj,female
2599,她,有,top,female
2600,她,扮好,nsubj,female
2601,她,要,dobj,female
2602,她,自己,dep,female
2603,她,是,top,female
2604,她,没有,nsubj,female
2605,她,嚷,nsubj,female
2606,她,带,nsubj,female
2607,她,谈,nsubj,female
2608,她,们,assmod,female
2609,她,认识,dobj,female
2610,她,们,assmod,female
2611,她们,是,nsubj,female
2612,男孩,射篮,nsubj,male
2613,她,动心,nsubj,female
2614,她,替,pobj,female
2615,她,来说,lobj,female
2616,她,才华,assmod,female
2617,她,对,pobj,female
2618,爸爸,告诉,nsubj,male
2619,他,无情,nsubj,male
2620,爸爸,待,nsubj,male
2621,男孩,旋转,dep,male
2622,她,飞,nsubj,female
2623,她,漂亮,nsubj,female
2624,她,是,top,female
2625,女孩,是,attr,female
2626,男孩,H,nn,male
2627,女孩,L,nn,female
2628,男孩,M,nn,male
2629,男孩,热爱,nsubj,male
2630,女孩,L,nn,female
2631,女孩,心,nsubj,female
2632,女孩,L,nn,female
2633,他,看,dobj,male
2634,她,渡河,nsubj,female
2635,他,要,nsubj,male
2636,她,帮,dobj,female
2637,她,牺牲,assmod,female
2638,她,接纳,dobj,female
2639,他,妻,assmod,male
2640,她,嘲笑,nsubj,female
2641,女孩,对,pobj,female
2642,女孩,害,dobj,female
2643,她,拢,nsubj,female
2644,她,一样,nsubj,female
2645,女孩儿,是,top,female
2646,女孩,男孩,conj,female
2647,男孩,事,assmod,male
2648,她,是,top,female
2649,女孩,是,attr,female
2650,女孩,喜欢,top,female
2651,男孩,喜欢,dobj,male
2652,女孩,喜欢,dobj,female
2653,男孩,是,attr,male
2654,他,有,top,male
2655,他,讲,nsubj,male
2656,他们,巨书,nn,male
2657,他,瞧不起,dobj,male
2658,女孩,考虑,nsubj,female
2659,他,叫,dobj,male
2660,女孩,看做,nsubj,female
2661,男孩,是,attr,male
2662,他,聪明,nsubj,male
2663,他,讲到,nsubj,male
2664,他,神采飞扬,nsubj,male
2665,他,问,dobj,male
2666,他,要,nsubj,male
2667,他,觉得,nsubj,male
2668,他,得志,top,male
2669,他,成事,nsubj,male
2670,他们,飘,nsubj,male
2671,她,这般,nsubj,female
2672,她,接去,nsubj,female
2673,她,拿来,nsubj,female
2674,她,泼,nsubj,female
2675,她,相信,nsubj,female
2676,她,朋友,assmod,female
2677,她,凶,dobj,female
2678,她,气,nsubj,female
2679,她,脸,assmod,female
2680,她,撩,dobj,female
2681,她,是,top,female
2682,女孩,是,attr,female
2683,她,跟,pobj,female
2684,她,插,nsubj,female
2685,她,照,pobj,female
2686,女孩,是,nsubj,female
2687,她,由着,dobj,female
2688,她,凶,dobj,female
2689,她,赶,nsubj,female
2690,她,是,top,female
2691,她,跟,pobj,female
2692,他,是,top,male
2693,她,带,nsubj,female
2694,她,取笑,dobj,female
2695,男孩,说,nsubj,male
2696,他们,班,nn,male
2697,他,写,nsubj,male
2698,他,模样,nn,male
2699,他,怪,dobj,male
2700,她,带给,dobj,female
2701,他,向,pobj,male
2702,他,听清,nsubj,male
2703,他,向,pobj,male
2704,他,看到,nsubj,male
2705,他,了,dep,male
2706,他们,样子,nsubj,male
2707,他,面孔,assmod,male
2708,他们,奏,nsubj,male
2709,男孩,告诉,nsubj,male
2710,他,在,nsubj,male
2711,他,爱,nsubj,male
2712,他,听,nsubj,male
2713,他,要,nsubj,male
2714,她,陪,nsubj,female
2715,叔叔,替,pobj,male
2716,爸爸,学生,assmod,male
2717,男孩,是,attr,male
2718,他,喝酒,nsubj,male
2719,他,思乡,nsubj,male
2720,爸爸,学生,assmod,male
2721,妈妈,忙,nsubj,female
2722,妈妈,跟着,pobj,female
2723,妈妈,与,pobj,female
2724,妈妈,与,pobj,female
2725,妈妈,性子,assmod,female
2726,妈妈,摔下,nsubj,female
2727,爸爸,找,dobj,male
2728,妈妈,爱,dobj,female
2729,妈妈,爱,nsubj,female
2730,妈妈,小,nsubj,female
2731,她,比手画脚,nsubj,female
2732,她,剁,nsubj,female
2733,她,说,nsubj,female
2734,妈妈,说,nsubj,female
2735,妈妈,继续,nsubj,female
2736,她,话,assmod,female
2737,妈妈,没什么,nsubj,female
2738,她,记得,nsubj,female
2739,妈妈,玩,nsubj,female
2740,妈妈,松,nsubj,female
2741,妈妈,看看,dobj,female
2742,他,妻子,assmod,male
2743,她,丈夫,assmod,female
2744,他们,和,pobj,male
2745,男孩,朋友,nn,male
2746,他们,拉,nsubj,male
2747,他们,是,top,male
2748,他们,跟,pobj,male
2749,他,是,nsubj,male
2750,男孩,是,attr,male
2751,他,跟,pobj,male
2752,他,有,nsubj,male
2753,他,笑,assmod,male
2754,他,笑,nsubj,male
2755,男孩,Ｋ,nn,male
2756,他们,告诉,dobj,male
2757,他们,叫,dobj,male
2758,他,来,nsubj,male
2759,他,抚,nsubj,male
2760,他,轻薄,assmod,male
2761,男孩,们,nn,male
2762,他们,讲出,nsubj,male
2763,兄弟们,抱,dobj,male
2764,爸爸,书柜,nn,male
2765,他们,胜,dobj,male
2766,爷爷,说,nsubj,male
2767,他们,找,nsubj,male
2768,他们,没,nsubj,male
2769,他,讲,nsubj,male
2770,他,故乡,assmod,male
2771,他,爱,nsubj,male
2772,女孩,是,attr,female
2773,她,见,dobj,female
2774,女,娃娃,amod,female
2775,他,是,nsubj,male
2776,他,写,nsubj,male
2777,他,散文,assmod,male
2778,她,朋友,assmod,female
2779,男孩,是,attr,male
2780,他,是,nsubj,male
2781,他,与,pobj,male
2782,他,怕,dobj,male
2783,他们,辩论,nsubj,male
2784,爷爷,说,nsubj,male
2785,哥哥,吉姆,nn,male
2786,爸爸,过程,assmod,male
2787,他们,头上,dep,male
2788,他们,与,pobj,male
2789,他们,帮,dobj,male
2790,哥哥,住,nsubj,male
2791,爸爸,妹妹,conj,male
2792,妈妈,妹妹,conj,female
2793,妹妹,去,top,female
2794,他们,死,nsubj,male
2795,爸爸,妈妈,conj,male
2796,妈妈,坐,nsubj,female
2797,爸爸,姊姊,conj,male
2798,妈妈,姊姊,conj,female
2799,姊姊,陪,nsubj,female
2800,妹妹,陪,dobj,female
2801,妹妹,让,dobj,female
2802,她,实力,assmod,female
2803,她,让,dobj,female
2804,他,休假,nsubj,male
2805,他,为,pobj,male
2806,他,要,nsubj,male
2807,他,小虾,assmod,male
2808,他,有着,nsubj,male
2809,他,真实,nsubj,male
2810,他,阿哥,nn,male
2811,他,懂,nsubj,male
2812,他,成熟,nsubj,male
2813,男孩,幼稚,assmod,male
2814,他,折,nsubj,male
2815,他,刺,dobj,male
2816,他,大,nsubj,male
2817,姊姊,像,pobj,female
2818,他,穿,nsubj,male
2819,他,称,dobj,male
2820,他们,问,nsubj,male
2821,女孩,开,nsubj,female
2822,他,知道,dobj,male
2823,女孩,大,nsubj,female
2824,他,理直气壮,nsubj,male
2825,他,偏偏头,nsubj,male
2826,他,果决,nsubj,male
2827,女孩,责任,nn,female
2828,他们,莓,nn,male
2829,爸爸,姊姊,conj,male
2830,妈妈,姊姊,conj,female
2831,姊姊,与,pobj,female
2832,他,站,nsubj,male
2833,他,与,pobj,male
2834,他,是,nsubj,male
2835,他,谈,nsubj,male
2836,他,笑,nsubj,male
2837,爸爸,妈妈,nn,male
2838,妈妈,批判,dobj,female
2839,他们,冲犯,dobj,male
2840,他们,伤心,nsubj,male
2841,她,气,nsubj,female
2842,他,留,top,male
2843,他,向,pobj,male
2844,他,认为,nsubj,male
2845,他,知道,nsubj,male
2846,他,守,dobj,male
2847,他,一样,nsubj,male
2848,他们,与,pobj,male
2849,他们,相信,nsubj,male
2850,他们,知道,nsubj,male
2851,他们,为,pobj,male
2852,他,讲,nsubj,male
2853,他,像,nsubj,male
2854,男孩,感,assmod,male
2855,爸爸,和,pobj,male
2856,她们,是,nsubj,female
2857,爸爸,啜,nsubj,male
2858,外公,家,nn,male
2859,外婆,喊醒,nsubj,female
2860,外婆,由,pobj,female
2861,外公,拿,nsubj,male
2862,他,告诉,nsubj,male
2863,外公,是,top,male
2864,男人,是,attr,male
2865,他,开,nsubj,male
2866,他,出,nsubj,male
2867,他,没有,dobj,male
2868,他,不然,nsubj,male
2869,外婆,对,pobj,female
2870,外婆,是,top,female
2871,小姐,是,attr,female
2872,外公,叫,nsubj,male
2873,她,girl,nn,female
2874,外婆,禁得起,nsubj,female
2875,她,有着,top,female
2876,她,衣服,assmod,female
2877,她,陪,dobj,female
2878,她,问,nsubj,female
2879,妈妈,家,nn,female
2880,外婆,喊,nsubj,female
2881,外婆,当着,nsubj,female
2882,妹妹,赶来,nsubj,female
2883,妈妈,照顾,nsubj,female
2884,外公,家,nn,male
2885,外公,家,nn,male
2886,她,与,pobj,female
2887,外婆,大家,nn,female
2888,他们,叫,nsubj,male
2889,外婆,问,nsubj,female
2890,妈妈,家,nn,female
2891,外婆,挂,nsubj,female
2892,她,额上,dep,female
2893,外婆,由,nsubj,female
2894,她,由,nsubj,female
2895,外婆,唤,nsubj,female
2896,爸爸,妈妈,nn,male
2897,妈妈,没有,dobj,female
2898,外公,牵,nsubj,male
2899,外婆,怀中,nn,female
2900,她,对,pobj,female
2901,外公,家,nn,male
2902,他们,给,pobj,male
2903,他们,爱,nsubj,male
2904,他们,哄笑,nsubj,male
2905,她,带,nsubj,female
2906,妹妹,走路,nsubj,female
2907,妈妈,看,dobj,female
2908,妈妈,笑,nsubj,female
2909,男生,打,dobj,male
2910,他们,怕,nsubj,male
2911,爸爸,接,dobj,male
2912,爸爸,向,pobj,male
2913,爸爸,画,nsubj,male
2914,妈妈,妹妹,conj,female
2915,姊姊,妹妹,conj,female
2916,妹妹,坐,nsubj,female
2917,女,小人,amod,female
2918,爸爸,啜,nsubj,male
2919,爸爸,蹲,nsubj,male
2920,爸爸,有,top,male
2921,先生,是,top,male
2922,她们,认识,nsubj,female
2923,她们,选,nsubj,female
2924,她,朝,pobj,female
2925,女孩,坐,nsubj,female
2926,男孩,女孩,nn,male
2927,女孩,嘻笑,nsubj,female
2928,他们,考上,nsubj,male
2929,女孩,当是,nsubj,female
2930,他,发话,nsubj,male
2931,爸爸,去,nsubj,male
2932,妈妈,留,dobj,female
2933,妹妹,和,pobj,female
2934,妈妈,让,dobj,female
2935,妈妈,像,nsubj,female
2936,妹妹,像,dobj,female
2937,爸爸,妈妈,nn,male
2938,妈妈,爱,dobj,female
2939,爸爸,爱,dobj,male
2940,妈妈,逗,dobj,female
2941,爸爸,在家,nsubj,male
2942,他,骂人,nsubj,male
2943,他,坐,dobj,male
2944,他,坐,nsubj,male
2945,他,有,nsubj,male
2946,他,哭,nsubj,male
2947,姊姊,跟,pobj,female
2948,她,答,nsubj,female
2949,他,想到,dobj,male
2950,他,影子,assmod,male
2951,叔叔,帮,dobj,male
2952,她们,看见,dobj,female
2953,男孩,做,dobj,male
2954,妈妈,知道,nsubj,female
2955,他,写,nsubj,male
2956,他,读,nsubj,male
2957,他,国,nsubj,male
2958,他,与,pobj,male
2959,妈妈,口,nn,female
2960,他们,看,dobj,male
2961,他们,伟大,nsubj,male
2962,他们,高高挺挺,nsubj,male
2963,他们,送,dobj,male
2964,他们,上,nsubj,male
2965,爷爷,看,dobj,male
2966,爷爷,书,assmod,male
2967,爷爷,人,assmod,male
2968,爷爷,书,assmod,male
2969,爷爷,坚持,nsubj,male
2970,爷爷,向,pobj,male
2971,爷爷,长袍,assmod,male
2972,他,寻,dobj,male
2973,爷爷,给,dobj,male
2974,爷爷,谈,nsubj,male
2975,男孩,和,pobj,male
2976,男孩,找,dobj,male
2977,他,对,pobj,male
2978,女孩儿,衣服,nn,female
2979,女孩,性子,assmod,female
2980,她,孤芳自赏,top,female
2981,她,是,top,female
2982,她,喜欢,dobj,female
2983,她,模样,nn,female
2984,她们,这,dep,female
2985,她们,神色,nn,female
2986,女人,是,attr,female
2987,她,肚子,assmod,female
2988,她,好看,nsubj,female
2989,她,站,nsubj,female
2990,她,站,top,female
2991,她,向,pobj,female
2992,先生,模样,assmod,male
2993,她们,想念,nsubj,female
2994,她,想念,dobj,female
2995,她,年轻,nsubj,female
2996,她,央,pobj,female
2997,她,红,nsubj,female
2998,她,家,nn,female
2999,她,闹,dobj,female
3000,她,说,nsubj,female
3001,她,赶来,nsubj,female
3002,她,说,nsubj,female
3003,她,想念,dobj,female
3004,阿公,配,nsubj,male
3005,他们,问,nsubj,male
3006,他们,妻子,assmod,male
3007,他,开车,nsubj,male
3008,他,模样,nn,male
3009,他,做,top,male
3010,他,递给,dobj,male
3011,他,告诉,dobj,male
3012,她,替,pobj,female
3013,她,替,pobj,female
3014,她,有,top,female
3015,他,听,dobj,male
3016,他,调来,top,male
3017,男孩,味儿,assmod,male
3018,他,红着,nsubj,male
3019,他,教法,assmod,male
3020,她,说起,nsubj,female
3021,她,自己,dep,female
3022,她,沮丧,nsubj,female
